From_Category,To_Category,Percentage_of_finished_paths,Percentage_of_unfinished_paths
C0005,C0096,57.142857142857146,42.857142857142854
C0005,C0097,55.55555555555556,44.44444444444444
C0005,C0098,63.63636363636363,36.36363636363637
C0005,C0099,33.333333333333336,66.66666666666667
C0005,C0100,61.53846153846154,38.46153846153846
C0005,C0101,66.66666666666667,33.333333333333336
C0005,C0102,78.0,22.0
C0005,C0103,63.1578947368421,36.8421052631579
C0005,C0104,68.75,31.25
C0005,C0105,85.05747126436782,14.942528735632184
C0005,C0106,40.0,60.0
C0005,C0107,57.142857142857146,42.857142857142854
C0005,C0108,36.58536585365854,63.41463414634146
C0005,C0109,87.5,12.5
C0005,C0110,50.0,50.0
C0005,C0111,85.71428571428571,14.285714285714286
C0005,C0112,63.63636363636363,36.36363636363637
C0005,C0113,76.19047619047619,23.80952380952381
C0005,C0114,38.46153846153846,61.53846153846154
C0005,C0115,90.0,10.0
C0005,C0116,91.66666666666667,8.333333333333334
C0005,C0117,55.18945634266886,44.81054365733114
C0005,C0118,76.01626016260163,23.983739837398375
C0005,C0119,70.11070110701107,29.88929889298893
C0005,C0120,78.18181818181819,21.818181818181817
C0005,C0121,85.29411764705883,14.705882352941176
C0005,C0122,92.7710843373494,7.228915662650603
C0005,C0123,93.93939393939394,6.0606060606060606
C0005,C0124,83.33333333333333,16.666666666666668
C0005,C0125,79.16666666666667,20.833333333333332
C0005,C0126,71.01449275362319,28.985507246376812
C0005,C0127,54.54545454545455,45.45454545454545
C0005,C0128,71.42857142857143,28.571428571428573
C0005,C0129,47.5,52.5
C0005,C0130,62.7906976744186,37.2093023255814
C0005,C0131,70.0,30.0
C0005,C0132,67.6923076923077,32.30769230769231
C0005,C0133,44.89795918367347,55.10204081632653
C0005,C0134,57.971014492753625,42.028985507246375
C0005,C0135,51.59235668789809,48.40764331210191
C0005,C0136,75.0,25.0
C0005,C0137,60.563380281690144,39.436619718309856
C0005,C0138,62.5,37.5
C0005,C0139,80.64516129032258,19.35483870967742
C0005,C0140,72.22222222222223,27.77777777777778
C0005,C0141,87.5,12.5
C0005,C0142,84.61538461538461,15.384615384615385
C0005,C0143,60.0,40.0
C0005,C0144,71.23287671232876,28.767123287671232
C0005,C0145,61.904761904761905,38.095238095238095
C0005,C0146,89.47368421052632,10.526315789473685
C0006,C0001,57.81018812090467,42.18981187909533
C0006,C0002,65.85365853658537,34.146341463414636
C0006,C0003,51.666666666666664,48.333333333333336
C0006,C0004,65.56291390728477,34.437086092715234
C0006,C0005,88.0503144654088,11.949685534591195
C0006,C0006,65.83333333333333,34.166666666666664
C0006,C0007,42.24765868886576,57.75234131113424
C0006,C0008,78.31858407079646,21.68141592920354
C0006,C0009,64.90066225165563,35.09933774834437
C0006,C0010,61.702127659574465,38.297872340425535
C0006,C0011,60.74766355140187,39.25233644859813
C0006,C0012,65.71428571428571,34.285714285714285
C0006,C0013,63.1578947368421,36.8421052631579
C0006,C0014,63.68563685636856,36.31436314363144
C0006,C0015,77.90697674418605,22.093023255813954
C0006,C0016,49.47851481017939,50.52148518982061
C0006,C0017,65.85365853658537,34.146341463414636
C0006,C0019,61.111111111111114,38.888888888888886
C0006,C0020,46.666666666666664,53.333333333333336
C0006,C0021,83.33333333333333,16.666666666666668
C0006,C0022,36.36363636363637,63.63636363636363
C0006,C0023,58.8235294117647,41.1764705882353
C0006,C0024,75.0,25.0
C0006,C0025,20.0,80.0
C0006,C0026,78.57142857142857,21.428571428571427
C0006,C0027,40.0,60.0
C0006,C0028,64.70588235294117,35.294117647058826
C0006,C0029,83.33333333333333,16.666666666666668
C0006,C0030,62.5,37.5
C0006,C0031,68.4931506849315,31.506849315068493
C0006,C0032,75.0,25.0
C0006,C0033,64.70588235294117,35.294117647058826
C0006,C0034,74.07407407407408,25.925925925925927
C0006,C0035,35.294117647058826,64.70588235294117
C0006,C0036,60.0,40.0
C0006,C0037,33.333333333333336,66.66666666666667
C0006,C0038,60.0,40.0
C0006,C0039,42.30769230769231,57.69230769230769
C0006,C0040,64.86486486486487,35.13513513513514
C0006,C0041,56.41025641025641,43.58974358974359
C0006,C0042,40.91981132075472,59.08018867924528
C0006,C0043,50.0,50.0
C0006,C0044,12.5,87.5
C0006,C0045,64.0,36.0
C0006,C0046,46.15384615384615,53.84615384615385
C0006,C0047,55.55555555555556,44.44444444444444
C0006,C0048,44.44444444444444,55.55555555555556
C0006,C0049,81.70731707317073,18.29268292682927
C0006,C0050,66.66666666666667,33.333333333333336
C0006,C0051,81.35593220338983,18.64406779661017
C0006,C0052,86.11111111111111,13.88888888888889
C0006,C0053,87.09677419354838,12.903225806451612
C0006,C0054,78.43137254901961,21.568627450980394
C0006,C0055,84.375,15.625
C0006,C0056,74.46808510638297,25.53191489361702
C0006,C0057,84.375,15.625
C0006,C0058,82.6086956521739,17.391304347826086
C0006,C0059,71.42857142857143,28.571428571428573
C0006,C0060,64.28571428571429,35.714285714285715
C0006,C0061,30.0,70.0
C0006,C0062,67.07317073170732,32.926829268292686
C0006,C0063,36.36363636363637,63.63636363636363
C0006,C0064,85.71428571428571,14.285714285714286
C0006,C0065,64.58333333333333,35.416666666666664
C0006,C0066,88.88888888888889,11.11111111111111
C0006,C0067,62.65060240963855,37.34939759036145
C0006,C0068,79.66101694915254,20.338983050847457
C0006,C0069,100.0,0.0
C0006,C0070,51.06382978723404,48.93617021276596
C0006,C0071,50.0,50.0
C0006,C0072,81.81818181818181,18.181818181818183
C0006,C0073,50.0,50.0
C0006,C0074,69.23076923076923,30.76923076923077
C0006,C0075,93.33333333333333,6.666666666666667
C0006,C0076,50.0,50.0
C0006,C0077,42.857142857142854,57.142857142857146
C0006,C0078,87.5,12.5
C0006,C0079,44.680851063829785,55.319148936170215
C0006,C0080,33.333333333333336,66.66666666666667
C0006,C0081,83.33333333333333,16.666666666666668
C0006,C0082,63.63636363636363,36.36363636363637
C0006,C0083,80.0,20.0
C0006,C0084,21.428571428571427,78.57142857142857
C0006,C0085,76.92307692307692,23.076923076923077
C0006,C0086,28.571428571428573,71.42857142857143
C0006,C0087,71.42857142857143,28.571428571428573
C0006,C0088,72.72727272727273,27.272727272727273
C0006,C0089,46.15384615384615,53.84615384615385
C0006,C0090,72.22222222222223,27.77777777777778
C0006,C0091,43.75,56.25
C0006,C0092,50.0,50.0
C0006,C0093,75.0,25.0
C0006,C0094,75.0,25.0
C0006,C0095,62.5,37.5
C0006,C0096,33.333333333333336,66.66666666666667
C0006,C0097,80.0,20.0
C0006,C0098,57.142857142857146,42.857142857142854
C0006,C0099,46.15384615384615,53.84615384615385
C0006,C0100,54.54545454545455,45.45454545454545
C0006,C0101,50.0,50.0
C0006,C0102,67.85714285714286,32.142857142857146
C0006,C0103,52.0,48.0
C0006,C0104,66.66666666666667,33.333333333333336
C0006,C0105,80.0,20.0
C0006,C0106,33.333333333333336,66.66666666666667
C0006,C0107,80.95238095238095,19.047619047619047
C0006,C0108,56.666666666666664,43.333333333333336
C0006,C0109,80.95238095238095,19.047619047619047
C0006,C0110,76.0,24.0
C0006,C0111,85.0,15.0
C0006,C0112,43.75,56.25
C0006,C0113,83.33333333333333,16.666666666666668
C0006,C0114,84.61538461538461,15.384615384615385
C0006,C0115,77.27272727272727,22.727272727272727
C0006,C0116,100.0,0.0
C0006,C0117,44.26955238563699,55.73044761436301
C0006,C0118,79.35483870967742,20.64516129032258
C0006,C0119,77.88018433179724,22.119815668202765
C0006,C0120,85.71428571428571,14.285714285714286
C0006,C0121,85.71428571428571,14.285714285714286
C0006,C0122,86.66666666666667,13.333333333333334
C0006,C0123,93.33333333333333,6.666666666666667
C0006,C0124,100.0,0.0
C0006,C0125,60.0,40.0
C0006,C0126,67.44186046511628,32.55813953488372
C0006,C0127,16.666666666666668,83.33333333333333
C0006,C0128,72.72727272727273,27.272727272727273
C0006,C0129,51.94805194805195,48.05194805194805
C0006,C0130,81.48148148148148,18.51851851851852
C0006,C0131,100.0,0.0
C0006,C0132,65.11627906976744,34.883720930232556
C0006,C0133,65.71428571428571,34.285714285714285
C0006,C0134,56.578947368421055,43.421052631578945
C0006,C0135,50.602409638554214,49.397590361445786
C0006,C0136,60.0,40.0
C0006,C0137,40.70260448213204,59.29739551786796
C0006,C0138,73.91304347826087,26.08695652173913
C0006,C0139,84.46601941747574,15.533980582524272
C0006,C0140,66.66666666666667,33.333333333333336
C0006,C0141,66.66666666666667,33.333333333333336
C0006,C0142,88.88888888888889,11.11111111111111
C0006,C0143,78.26086956521739,21.73913043478261
C0006,C0144,76.06837606837607,23.931623931623932
C0006,C0145,76.19047619047619,23.80952380952381
C0006,C0146,80.51948051948052,19.48051948051948
C0007,C0001,69.42523253040783,30.574767469592178
C0007,C0002,57.407407407407405,42.592592592592595
C0007,C0003,61.96319018404908,38.03680981595092
C0007,C0004,66.99029126213593,33.00970873786408
C0007,C0005,87.72635814889335,12.273641851106639
C0007,C0006,60.23166023166023,39.76833976833977
C0007,C0007,62.66205704407952,37.33794295592048
C0007,C0008,78.40632603406326,21.59367396593674
C0007,C0009,74.43708609271523,25.56291390728477
C0007,C0010,62.05128205128205,37.94871794871795
C0007,C0011,58.431372549019606,41.568627450980394
C0007,C0012,64.58333333333333,35.416666666666664
C0007,C0013,58.91472868217054,41.08527131782946
C0007,C0014,70.35069075451648,29.64930924548353
C0007,C0015,77.24719101123596,22.752808988764045
C0007,C0016,67.74317570165321,32.25682429834679
C0007,C0017,57.407407407407405,42.592592592592595
C0007,C0019,63.333333333333336,36.666666666666664
C0007,C0020,60.810810810810814,39.189189189189186
C0007,C0021,100.0,0.0
C0007,C0022,40.0,60.0
C0007,C0023,45.0,55.0
C0007,C0024,26.666666666666668,73.33333333333333
C0007,C0025,20.0,80.0
C0007,C0026,53.84615384615385,46.15384615384615
C0007,C0027,57.89473684210526,42.10526315789474
C0007,C0028,68.42105263157895,31.57894736842105
C0007,C0029,68.96551724137932,31.03448275862069
C0007,C0030,84.90566037735849,15.09433962264151
C0007,C0031,73.82198952879581,26.17801047120419
C0007,C0032,78.125,21.875
C0007,C0033,64.51612903225806,35.483870967741936
C0007,C0034,60.704607046070464,39.295392953929536
C0007,C0035,43.58974358974359,56.41025641025641
C0007,C0036,45.833333333333336,54.166666666666664
C0007,C0037,45.45454545454545,54.54545454545455
C0007,C0038,70.54263565891473,29.45736434108527
C0007,C0039,72.34042553191489,27.659574468085108
C0007,C0040,60.0,40.0
C0007,C0041,56.56565656565657,43.43434343434343
C0007,C0042,61.5234375,38.4765625
C0007,C0043,23.80952380952381,76.19047619047619
C0007,C0044,61.53846153846154,38.46153846153846
C0007,C0045,81.17647058823529,18.823529411764707
C0007,C0046,75.0,25.0
C0007,C0047,85.0,15.0
C0007,C0048,44.44444444444444,55.55555555555556
C0007,C0049,80.20833333333333,19.791666666666668
C0007,C0050,90.9090909090909,9.090909090909092
C0007,C0051,81.66666666666667,18.333333333333332
C0007,C0052,75.78125,24.21875
C0007,C0053,85.5421686746988,14.457831325301205
C0007,C0054,80.8,19.2
C0007,C0055,85.30805687203791,14.691943127962086
C0007,C0056,76.51515151515152,23.484848484848484
C0007,C0057,72.72727272727273,27.272727272727273
C0007,C0058,84.26966292134831,15.730337078651685
C0007,C0059,66.66666666666667,33.333333333333336
C0007,C0060,58.8235294117647,41.1764705882353
C0007,C0061,62.16216216216216,37.83783783783784
C0007,C0062,71.83908045977012,28.160919540229884
C0007,C0063,60.0,40.0
C0007,C0064,68.0,32.0
C0007,C0065,73.95833333333333,26.041666666666668
C0007,C0066,66.66666666666667,33.333333333333336
C0007,C0067,71.05263157894737,28.94736842105263
C0007,C0068,81.37254901960785,18.627450980392158
C0007,C0069,33.333333333333336,66.66666666666667
C0007,C0070,69.10569105691057,30.89430894308943
C0007,C0071,68.96551724137932,31.03448275862069
C0007,C0072,68.96551724137932,31.03448275862069
C0007,C0073,64.0,36.0
C0007,C0074,81.00558659217877,18.99441340782123
C0007,C0075,63.1578947368421,36.8421052631579
C0007,C0076,52.30769230769231,47.69230769230769
C0007,C0077,60.0,40.0
C0007,C0078,73.07692307692308,26.923076923076923
C0007,C0079,61.81818181818182,38.18181818181818
C0007,C0080,29.62962962962963,70.37037037037037
C0007,C0081,92.45283018867924,7.547169811320755
C0007,C0082,88.88888888888889,11.11111111111111
C0007,C0083,78.04878048780488,21.951219512195124
C0007,C0084,39.473684210526315,60.526315789473685
C0007,C0085,72.0,28.0
C0007,C0086,43.58974358974359,56.41025641025641
C0007,C0087,78.78787878787878,21.21212121212121
C0007,C0088,76.47058823529412,23.529411764705884
C0007,C0089,45.76271186440678,54.23728813559322
C0007,C0090,50.0,50.0
C0007,C0091,21.21212121212121,78.78787878787878
C0007,C0092,76.66666666666667,23.333333333333332
C0007,C0093,79.36507936507937,20.634920634920636
C0007,C0094,83.33333333333333,16.666666666666668
C0007,C0095,50.0,50.0
C0007,C0096,56.75675675675676,43.24324324324324
C0007,C0097,53.57142857142857,46.42857142857143
C0007,C0098,70.12987012987013,29.87012987012987
C0007,C0099,66.66666666666667,33.333333333333336
C0007,C0100,76.92307692307692,23.076923076923077
C0007,C0101,50.0,50.0
C0007,C0102,78.26086956521739,21.73913043478261
C0007,C0103,60.526315789473685,39.473684210526315
C0007,C0104,82.85714285714286,17.142857142857142
C0007,C0105,82.06521739130434,17.934782608695652
C0007,C0106,42.857142857142854,57.142857142857146
C0007,C0107,80.9090909090909,19.09090909090909
C0007,C0108,45.65217391304348,54.34782608695652
C0007,C0109,89.55223880597015,10.447761194029852
C0007,C0110,44.23076923076923,55.76923076923077
C0007,C0111,80.3921568627451,19.607843137254903
C0007,C0112,51.851851851851855,48.148148148148145
C0007,C0113,77.77777777777777,22.22222222222222
C0007,C0114,81.81818181818181,18.181818181818183
C0007,C0115,81.60919540229885,18.39080459770115
C0007,C0116,73.6842105263158,26.31578947368421
C0007,C0117,62.27154046997389,37.72845953002611
C0007,C0118,79.29292929292929,20.707070707070706
C0007,C0119,73.60703812316716,26.392961876832846
C0007,C0120,83.95061728395062,16.049382716049383
C0007,C0121,83.69565217391305,16.304347826086957
C0007,C0122,88.18897637795276,11.811023622047244
C0007,C0123,89.07563025210084,10.92436974789916
C0007,C0124,87.23404255319149,12.76595744680851
C0007,C0125,74.07407407407408,25.925925925925927
C0007,C0126,66.66666666666667,33.333333333333336
C0007,C0127,42.857142857142854,57.142857142857146
C0007,C0128,93.54838709677419,6.451612903225806
C0007,C0129,60.74766355140187,39.25233644859813
C0007,C0130,78.66666666666667,21.333333333333332
C0007,C0131,72.22222222222223,27.77777777777778
C0007,C0132,68.14814814814815,31.85185185185185
C0007,C0133,59.40594059405941,40.59405940594059
C0007,C0134,56.78391959798995,43.21608040201005
C0007,C0135,62.28813559322034,37.71186440677966
C0007,C0136,66.66666666666667,33.333333333333336
C0007,C0137,56.88073394495413,43.11926605504587
C0007,C0138,78.46153846153847,21.53846153846154
C0007,C0139,83.87096774193549,16.129032258064516
C0007,C0140,70.0,30.0
C0007,C0141,78.57142857142857,21.428571428571427
C0007,C0142,79.24528301886792,20.754716981132077
C0007,C0143,73.91304347826087,26.08695652173913
C0007,C0144,71.86629526462396,28.133704735376046
C0007,C0145,65.78947368421052,34.21052631578947
C0007,C0146,85.33333333333333,14.666666666666666
C0008,C0001,68.85623929371458,31.143760706285413
C0008,C0002,64.35643564356435,35.64356435643565
C0008,C0003,62.876254180602004,37.123745819397996
C0008,C0004,65.72199730094466,34.27800269905533
C0008,C0005,88.46495119787045,11.535048802129548
C0008,C0006,61.66134185303515,38.33865814696485
C0008,C0007,55.69948186528497,44.30051813471503
C0008,C0008,80.308003029538,19.691996970462004
C0008,C0009,68.05450416351249,31.94549583648751
C0008,C0010,67.94871794871794,32.05128205128205
C0008,C0011,62.09016393442623,37.90983606557377
C0008,C0012,74.01129943502825,25.98870056497175
C0008,C0013,62.432432432432435,37.567567567567565
C0008,C0014,66.49350649350649,33.506493506493506
C0008,C0015,72.9957805907173,27.0042194092827
C0008,C0016,67.03703703703704,32.96296296296296
C0008,C0017,64.35643564356435,35.64356435643565
C0008,C0019,71.7948717948718,28.205128205128204
C0008,C0020,64.28571428571429,35.714285714285715
C0008,C0021,76.19047619047619,23.80952380952381
C0008,C0022,47.31182795698925,52.68817204301075
C0008,C0023,35.294117647058826,64.70588235294117
C0008,C0024,35.714285714285715,64.28571428571429
C0008,C0025,42.857142857142854,57.142857142857146
C0008,C0026,64.70588235294117,35.294117647058826
C0008,C0027,62.5,37.5
C0008,C0028,78.88888888888889,21.11111111111111
C0008,C0029,66.12903225806451,33.87096774193548
C0008,C0030,78.68852459016394,21.311475409836067
C0008,C0031,68.01152737752162,31.988472622478387
C0008,C0032,74.46808510638297,25.53191489361702
C0008,C0033,68.85245901639344,31.147540983606557
C0008,C0034,64.05228758169935,35.947712418300654
C0008,C0035,46.45669291338583,53.54330708661417
C0008,C0036,56.75675675675676,43.24324324324324
C0008,C0037,21.50537634408602,78.49462365591398
C0008,C0038,65.04065040650407,34.959349593495936
C0008,C0039,69.56521739130434,30.434782608695652
C0008,C0040,50.666666666666664,49.333333333333336
C0008,C0041,52.5,47.5
C0008,C0042,58.46774193548387,41.53225806451613
C0008,C0043,36.986301369863014,63.013698630136986
C0008,C0044,61.81818181818182,38.18181818181818
C0008,C0045,74.16666666666667,25.833333333333332
C0008,C0046,71.23287671232876,28.767123287671232
C0008,C0047,66.12903225806451,33.87096774193548
C0008,C0048,32.291666666666664,67.70833333333333
C0008,C0049,88.3177570093458,11.682242990654206
C0008,C0050,56.52173913043478,43.47826086956522
C0008,C0051,82.6086956521739,17.391304347826086
C0008,C0052,77.6470588235294,22.352941176470587
C0008,C0053,87.93418647166362,12.06581352833638
C0008,C0054,82.01219512195122,17.98780487804878
C0008,C0055,85.42141230068337,14.578587699316628
C0008,C0056,76.26262626262626,23.737373737373737
C0008,C0057,71.14093959731544,28.859060402684563
C0008,C0058,89.3854748603352,10.614525139664805
C0008,C0059,71.94244604316546,28.057553956834532
C0008,C0060,70.0,30.0
C0008,C0061,66.66666666666667,33.333333333333336
C0008,C0062,76.61469933184856,23.385300668151448
C0008,C0063,59.32203389830509,40.67796610169491
C0008,C0064,61.53846153846154,38.46153846153846
C0008,C0065,70.7581227436823,29.24187725631769
C0008,C0066,73.6842105263158,26.31578947368421
C0008,C0067,67.8391959798995,32.1608040201005
